participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gaming_genre_preference
S0900,3.338433033433341,3.9300248847003143,3.465410610777549,1.0,3.1565906304619635,2.7945220763455647,2.2813260196117615,2.2556505440751202,13,Strategy
S0901,1.4087618835608873,3.5809367741774105,2.41327290274039,4.013215465034836,3.8384067843959664,3.055662875154585,3.5749478202227074,1.8249013823936038,13,Sports
S0902,3.016274039418734,2.0213009191701525,3.8604960245561166,4.334514844303518,2.797223024979603,5.0,2.104001821348252,4.296890587275494,13,Sports
S0903,1.8170006096980988,3.0543714806531694,2.488090415142381,2.8585663190320627,3.6267607365000636,3.1436405430083205,1.519798940918644,1.7756124484952394,28,Sports
S0904,4.960701320809175,2.348898193669704,2.481787628305326,2.6981901518329647,3.457443619246641,2.0358091976439963,3.8701262369146745,2.503412616304563,24,Strategy
S0905,4.498082833151102,3.619101609890328,3.8152234761657526,3.8138057396903595,2.870266970127303,2.0972383150515563,2.8709676338031644,1.4236483409037837,16,Action
S0906,2.505377368513294,4.2288234142564844,2.6934741275332077,3.5674108799375532,3.8727927253166223,4.806727550814814,1.0,3.4699841077879534,13,Puzzle
S0907,5.074374549942075,3.759813879776694,4.20327599891146,2.5436150252328535,2.7099496454699388,5.0,2.3674303401151593,3.446432264101748,23,Action
S0908,4.42732135333688,2.8159756600908854,3.139089206335584,1.9872670891474167,2.617362507883404,1.9913712106290924,3.1708018057943246,3.994729625755638,31,Puzzle
S0909,5.554885253409762,4.044293434209317,2.2757030070417312,2.684139149343902,3.1887406586987974,4.373222607899304,1.5969348707994848,4.856342206372968,13,Sports
S0910,4.241784241474933,2.830045059107798,4.405425273230673,2.405507458478249,3.5594384927537286,1.8385587988034842,3.672951129762942,1.8054510821700103,19,RPG
S0911,3.036925693572675,2.8845716095512217,4.207206119747216,2.757618260679871,4.287391171309156,3.4926122571663822,1.0,2.0057460801067766,32,RPG
S0912,1.8477549699325215,2.5072302472841965,3.4328731888856954,5.0,4.599001732998387,3.670866896580897,1.8540288020330018,2.98003721069582,32,Strategy
S0913,12.369652865515693,3.3401858366224833,3.673588378594582,3.4887786144382362,4.3744289854467295,2.80018263205151,2.9289495526534024,4.029351975589909,19,Strategy
S0914,3.356396336124692,3.2131961589098985,3.400254390939576,2.2109689776809374,2.8659395028720214,1.0,1.948313389717733,2.971637534478936,29,Puzzle
S0915,2.0843059395079635,3.218189230258449,3.559386780080751,2.57472575807714,4.462196961693915,1.3708598050122205,1.6965729430817778,1.9816347151249072,22,Puzzle
S0916,2.062324139671,4.644861643882573,2.977912172237792,2.66070798733858,3.6667017656003353,1.808710240449657,2.530152228826541,2.4895150627679525,13,Action
S0917,13.91901790929325,4.23884577343728,3.979445316241285,4.624113263863123,3.7690065120347325,3.446298822337427,1.9037807570793441,2.7419311325223106,43,Sports
S0918,5.668390980454382,2.8901218463186327,1.069420988630776,3.406702473461897,3.0820020735469296,4.545724343471871,4.798627769591599,1.1270788378707124,46,Puzzle
S0919,1.070538125294191,4.788634512256722,3.1704773128236403,1.8682247667518121,5.0,2.321229545601833,2.5994858614605256,1.9432928412618897,13,Sports
S0920,5.552911641568712,4.160406374670588,1.789639450792942,2.858541782678831,3.828429051521074,2.9830621496610146,4.243899330574553,4.3800862720410265,21,Sports
S0921,2.3729237441289537,2.66573570276459,2.6235117549872466,1.4006317342133106,4.799141550668763,2.7481895856870118,2.732510518191235,3.4956010636043393,17,Strategy
S0922,2.671309701922121,3.1943088279998952,3.1777063247250634,2.5819805393465804,4.70468547319398,3.078520168352985,4.66896286903044,2.9822595934549025,36,Puzzle
S0923,1.7301871061742,3.5638722945881844,3.946174467422493,4.41236326121691,3.6288717331379345,2.181362073133467,1.5618994979277603,1.6907878753230683,25,Action
S0924,4.348919420658522,3.652209436488897,2.853883295042663,2.1276926368391154,3.4197753662798975,2.6308327388690342,4.724659752926472,2.066276538089505,31,RPG
S0925,11.194900955734548,3.388324544190295,3.489144827174181,3.116941692566821,5.0,1.3134589561218013,3.5033066829927195,3.705557899388238,25,Puzzle
S0926,0.9501954529494576,2.6159287281227495,2.3643601968999945,3.3989695267642834,3.7559115943431864,1.5997275482789923,2.726698013267719,4.906873231382209,13,Sports
S0927,1.6994178733435248,3.1584619355837438,2.555446621880668,2.1452931574786045,4.873985876807826,4.151235267102045,1.0,2.7587061767153465,21,Strategy
S0928,1.6011011328866882,2.7609711652358198,4.064740766049575,3.5320205891468093,3.838942068706656,3.765230431852318,1.149987646966202,3.0907010458228807,15,RPG
S0929,1.7262199346419618,3.914824819181455,2.911282774089508,2.8315491976287186,5.0,2.655590024850748,1.3622369177243412,3.4546333675917387,35,Action
S0930,1.0870909651238385,4.39985828981241,2.979647848137324,1.8320875446099913,2.7556178889869383,3.525355541575329,2.420661201209869,3.4904119477385023,17,Strategy
S0931,1.5384824671560577,2.8462248255747724,3.573390676799911,3.0442809449076407,3.5359540487138497,2.930264336446197,2.8911931080929594,1.746192110758195,25,Sports
S0932,2.119564143503349,3.7054065997145322,4.023538706274415,3.059146441936433,3.5598574982778737,3.623956975323284,1.6359411300993156,3.409806949888726,22,RPG
S0933,6.853420621551609,3.9058119201462445,3.0513105136043817,3.4905298219250387,3.328250929731407,1.6821240804285378,2.0871119180895095,2.056264832707078,42,Sports
S0934,0.6150972776888246,3.240830573633569,2.6467721754323392,2.870720703166447,3.233626341879476,1.902171208928285,1.8629360868870877,4.133580765607412,36,Puzzle
S0935,2.498500875967192,4.754133374628633,2.142250856943501,2.1591199835610415,4.7785534364662565,2.1952197135526177,1.1404450495265548,2.95286133601253,33,RPG
S0936,5.125775511390356,3.8276612177106264,2.856261632672702,3.5594181908100264,4.5022205429626565,3.600515310001537,4.198810820227093,1.0,23,Strategy
S0937,1.7758154308535907,5.0,4.313659582135307,3.087593384503323,3.713820460547873,3.2564629275720813,5.0,5.0,37,Action
S0938,8.04411608239404,4.406695771564054,4.735731900963299,2.764245548963794,2.6503501389605253,1.7037553948910502,2.1914637449540058,2.851615276386613,20,Sports
S0939,6.2168685152064205,2.883098067206789,2.6673872935480034,2.3422771741534643,4.804024963328811,2.319516435852918,3.215837163265794,1.0,35,Sports
S0940,3.689466741031046,2.7847108559409652,2.7345939991413317,2.114921972747608,2.9209197292147286,3.6468155500953765,4.608013715470877,3.395208318108316,13,Action
S0941,9.59253879440537,3.3341169074397716,4.512915429617015,3.329887066263672,3.3241970287514975,3.050097339455521,2.4184094760888186,1.6123097188655007,25,Strategy
S0942,4.656222290434936,2.4908394293777527,3.4264645900308137,4.251641282679253,3.642202040536323,2.1167011116664876,3.6723525628911755,2.2555004788019337,33,RPG
S0943,6.71400244440882,4.539457001297576,4.109168046109835,1.6654263113148897,3.8210719388351135,3.4010607269808792,3.115093396059065,1.7636989112342383,31,Action
S0944,1.05566821669556,3.7903649109663995,2.370269397023648,2.404984430321943,5.0,2.4236015428899877,2.722025674755856,3.0922719906016813,15,Action
S0945,4.038557501461809,2.2569047133995674,2.2269421987613853,2.936537477746942,3.009009441695831,2.2298886643965354,1.734760084677826,3.4291863157855254,41,Action
S0946,1.842127575994814,2.516775669539409,2.342009791393974,2.134155787868774,3.244816801325086,1.0,2.9791115026975725,4.41273537048845,26,Puzzle
S0947,1.0233666403128043,3.3855460653593616,2.1946688811988224,2.2947550380294377,3.19495065411995,1.4314335722479212,1.4936553283689977,3.329205471846006,17,Action
S0948,2.4498238170856776,4.652501684148404,4.883580872853877,5.0,2.815220121385478,4.392856723770811,1.0,3.092066795642088,13,Action
S0949,3.9986664643657144,4.357870321161018,2.8144365084991163,2.1584491172424776,3.754131432746295,1.738585163727694,1.0,3.4093244758319856,16,Sports
S0950,1.9438120994167563,4.992584989916031,4.069489954295992,2.426317485415546,2.986159369868644,4.006837033785643,2.988860315306666,3.161345503107669,18,Action
S0951,4.230202305034048,2.151355307698915,3.5403215701498607,3.1217593709906826,2.6392872393614732,3.4998202497269886,2.266151853693749,3.0277087841688815,21,Action
S0952,7.137889186259038,3.0598092811356508,2.981245261661504,4.331288971108959,3.413414359748446,1.0,3.679954662002334,3.6391358339527193,28,Sports
S0953,2.1934737396652633,3.215671532766802,1.5370100140534582,2.8511858693601875,3.5091039956467758,2.391707278370938,3.353146246834664,2.952952960512164,13,Puzzle
S0954,2.344917643654441,3.542989100397493,3.325548606168765,4.232282392177477,3.942932198998701,4.435613980262948,1.0,4.055392135376878,32,Strategy
S0955,3.2356532064109436,2.906041660103601,2.0248246522269855,3.6282026408867805,3.952361674722411,1.218063028220666,2.2228182472338265,3.5100307426089246,19,Sports
S0956,3.1349497453643846,3.845620487397278,2.859585348110043,2.6821035780034284,3.613387171178189,2.618404696364085,3.7176444416723506,4.232903770659149,25,Sports
S0957,6.590263843650485,3.7231369648114807,2.8511793710001774,2.3833122663778554,4.784373986712779,4.009770073454601,1.3909385909432168,2.0719218415591465,36,Sports
S0958,0.5132578590697139,5.0,2.45346802805238,3.7771082867949723,4.13936307510596,1.8404965290782975,2.479374319258556,3.2014574244221157,30,Action
S0959,4.046490000805169,4.423269139195433,3.0340809324550246,3.5226552414018237,3.441254738126628,1.5469715363027616,2.1661840316282515,3.265129113627575,23,Puzzle
S0960,1.938113752958748,4.316646294406327,2.9722653840487836,1.5597866978114026,4.1099987835617835,2.1946483692569836,3.690995723271249,3.0832973386250164,39,Sports
S0961,1.5193893968675174,4.10062468382659,1.7779505086906222,2.3957192845231705,3.296282174189057,3.300905596637088,1.317613681383739,2.8835925020485353,24,Sports
S0962,13.670403083646105,2.1242976198964048,2.63178088878524,2.0560529598658492,3.4593834905940626,1.8106810763410723,1.0,4.714995250953066,20,Sports
S0963,3.052411959169671,2.7086073748693247,3.008890411610397,3.746117257610932,3.9147655384732167,5.0,3.290319512730386,2.6511729690341177,30,RPG
S0964,2.1946031626250644,3.050240200591398,3.876913583607657,2.777658009088837,3.7945110620178233,2.4518397292029137,1.8187626890512243,3.1535983755765136,39,RPG
S0965,11.172282968250805,4.569782059093603,2.810359035092811,1.2544583002185974,3.280869941617253,3.4887413106601155,1.9845063272245222,2.811869577810019,25,Action
S0966,4.170277624102863,3.3300363681590186,3.7355960880146117,3.7243088992182187,3.3866441417685405,4.388065087715403,2.6538608214429864,3.8208124937140067,33,Sports
S0967,2.3187773218382657,4.719219616329622,2.7472651948110567,3.9828758674379694,3.8731091564713003,1.0,1.4938362425753007,3.0922284979484114,20,Puzzle
S0968,4.475715547090019,4.270141002356386,2.983454381660493,3.0053140332536046,4.051137350767532,3.3571788146910153,1.0,3.763806460870472,13,Puzzle
S0969,3.7254635166187247,4.676097791151741,1.9989562934555054,1.863583634527706,4.041730782783092,4.4687468021833725,4.11818842024437,3.111649530052056,34,Strategy
S0970,1.1859761218372564,4.283081449125596,2.907948185176636,2.499980188807148,3.9678930857972756,1.0,1.0,5.0,34,Strategy
S0971,1.7057061243546403,3.8599472252782245,2.9377786547199345,3.0805073118339354,3.0384376457472806,1.6937933919056931,2.8051508534347884,5.0,20,Strategy
S0972,1.9607997662789458,2.8025347116238786,2.501091840082048,4.155538371847104,4.441975690870706,3.2482160393344595,5.0,2.7346206038364045,31,Sports
S0973,2.101843036713699,4.024262201846173,4.1897391185682915,3.895124993137971,3.23049977332643,3.5315958731167205,1.0,1.0,13,Sports
S0974,3.825524748827253,3.298974664343676,2.572894947567481,2.8645789247089093,3.460616039927535,3.6298192329093104,1.0,3.6124825827194207,18,Puzzle
S0975,1.7071558909899585,3.20742719516524,3.8317575658423815,3.030384986004487,3.875812516302102,1.0013033735201426,2.3123388869329293,3.1931555688308477,22,RPG
S0976,1.5055897759494392,3.025429296322336,4.886458006393971,4.0920393311020415,3.6876456487721567,2.3423220045708466,1.0,2.46349063656578,32,Strategy
S0977,3.839965820461161,3.9232044201674032,3.187521640451323,2.7719599082736783,4.7809552820902095,2.673125978586306,1.3766618809400741,3.4470624329255397,17,Puzzle
S0978,3.3283798667249402,3.2870995057594716,3.680479273558871,3.1825689889996864,3.0911941588148926,3.315518226033011,5.0,1.3530638812218352,31,Sports
S0979,1.000290769120169,4.467595785823067,1.0,2.799507127731161,3.4330578185672525,1.9792843334870653,4.118609310730042,4.623113501441468,16,Sports
S0980,1.9192756412017329,4.2331007660991435,3.2215508752810402,2.7551052905771516,4.286710734916396,3.5265182933902848,4.34219741687969,3.1851413358425966,28,Action
S0981,3.422510438861447,3.8378891942605113,2.9549527032793264,2.151012813850575,3.2131358321202446,1.0,2.589243833870635,3.468496321403264,27,Strategy
S0982,10.557928692836109,4.480750321827164,3.3722096739322134,2.9283290183999946,4.147974184863756,1.6819834364450184,2.3801380591079333,4.0171248806597974,22,Puzzle
S0983,2.943679537629348,3.4085945943131692,3.229675723216511,1.166798099000641,5.0,2.822365718251662,3.293189444071654,5.0,16,Puzzle
S0984,3.5404482572938445,3.845861372741468,2.7718200071021672,4.122280925040295,3.1805522169735463,2.8927236530180216,1.349903905009588,4.293830550794456,18,Action
S0985,2.804247683101271,3.5940065212146326,1.7483191685263042,3.7568258189206545,3.6216209746444967,5.0,1.6173936664560875,3.4980220235257304,21,Action
S0986,2.837569025807765,3.3272864640857325,3.581647137527646,3.6312828809882776,2.854366961509034,3.4458420010317634,2.643811990284997,2.7553907766499863,39,Sports
S0987,0.796159145340872,4.28303630706493,3.874625254876163,4.005638149073417,3.5309277185901893,1.0,1.1035685646113058,1.0,26,RPG
S0988,7.775403766262677,2.9846564023793625,1.1779129012446243,3.084944447501765,3.258453653737931,1.9364554943395502,1.398581743041044,1.631746349186613,25,Puzzle
S0989,3.770000645037198,3.703423319468005,2.6698331519194194,3.035007980775136,3.2302219561084984,2.8748844970888916,1.8690899205349623,3.9711972447213775,37,Action
S0990,5.577491162623046,3.5956054314990804,4.090199085423283,2.3649753683209687,2.4621275619504184,2.2746098144863267,2.302526110523469,4.078672904206561,31,Puzzle
S0991,1.120061775330425,4.115828720912498,2.4450254161097105,3.6343353174130875,2.324466877591469,2.6645274946091693,1.1462021207287232,2.1827892453849285,17,Strategy
S0992,1.6636357075737225,4.4759298873501026,4.100427856142416,5.0,3.9672833500230844,1.5129209175893341,1.181839217845166,3.5428969127673184,25,Action
S0993,3.446747374549787,4.813895447277048,3.852947821373344,2.047557341730516,2.2666136830890466,3.231668689986679,3.004674388886425,3.6205040187802755,29,Strategy
S0994,1.9073572471970741,2.8204547353531417,2.5453306128118247,3.9692750528910175,3.7308915935047366,3.807923155465063,2.392372628875701,3.5173064091553163,24,Action
S0995,1.8830454052237904,2.929033681377678,2.3046021400781775,2.5564896124684537,3.6813897946310674,3.5583539904109913,4.936476207335921,3.264219184961941,17,Strategy
S0996,11.29950042862047,2.5338586889873542,3.1997392708414263,1.4854165429355217,3.6448174408424694,3.677813844536283,1.0,2.398357860503662,32,Strategy
S0997,1.6410023582147313,3.498759487582078,3.468799785291692,3.281916461159459,4.1752398509381745,3.7258784055841154,3.1743776516170152,3.195097670812466,29,Strategy
S0998,2.759058281191435,3.514878989756833,3.8727338049559408,4.182621072597155,4.303470149769636,2.260204866076865,2.403052022791121,4.888804167007919,19,Action
S0999,2.458177386064918,3.716065856178657,3.100557248926372,2.740549593303374,2.880628535970543,3.0618282394361063,3.9231283594387496,4.095639147367897,40,Strategy
S1000,0.9981210896251933,2.78055412726738,2.288337120490563,2.155955899112886,4.234847721317648,4.772864817659963,3.079556215340692,3.9183593185910746,20,Puzzle
S1001,2.476694435739304,2.5794681937791033,5.0,2.2423915079669214,4.245540235753332,2.673990669173763,3.8058497604492003,4.544047985326958,27,RPG
S1002,10.011719614527442,2.0464096634157203,3.3654226212084537,4.240202124170974,5.0,3.191377482084674,2.8700503168980926,4.351939533408801,17,Action
S1003,1.941112100658106,2.595203417794493,3.744764470337991,3.640303632706211,3.68216330828486,3.054652732247443,3.9313796531100365,3.3322125565829785,19,RPG
S1004,5.8987190071639,3.5409716178625223,2.177100296709389,2.8004299773105736,4.144399615606956,5.0,1.0,4.639912340126448,19,Action
S1005,2.7569108372904116,3.9479422612237,1.6521818720327002,2.1309382560925894,4.394148546482925,4.477850948235687,1.8487612077661795,2.321557079402847,22,RPG
S1006,3.458848668412063,5.0,3.461890141588257,4.6678595932509985,4.0029886458865915,1.5141596943902818,1.0,2.423080458562642,31,Sports
S1007,2.14056754155554,2.873910587772594,4.2279870490028015,4.610005055006165,4.8660798789877155,1.1021212612858724,1.0,2.881488400313025,13,Strategy
S1008,3.7157393423851635,3.7316394065438656,3.6380757836482918,3.2723264346437815,4.746570222938455,4.508055719209816,3.062392404889069,2.387082964027729,20,RPG
S1009,2.4342536219874282,4.685571504611799,3.523449478057067,1.0,3.852094206788273,2.614663474494022,1.0875765230800372,1.6864376185961734,34,RPG
S1010,8.922125456357868,3.6037645634140403,3.27327689335028,3.126368113142801,4.081782550491906,3.6342329719196806,2.3111778712426836,3.282202650790201,25,Puzzle
S1011,1.50294049436276,4.307835915145251,3.1602470730318544,2.5860187984810965,4.522135519942547,2.910427662784683,5.0,3.659286573653949,21,Puzzle
S1012,2.292276748398529,2.9920695011174323,2.6731175273513146,5.0,4.000848061236555,1.1870984521888484,5.0,3.7785598890291867,13,Puzzle
S1013,0.7254778237235611,4.161941150626767,3.3326450366730396,3.458943682080822,3.806420122499096,1.0,1.0171738478901453,4.222463840668735,26,Puzzle
S1014,6.977289916119532,3.2842730454949103,1.6500281527518517,1.8179858810242693,3.077332361183874,5.0,1.0,2.839130263198602,15,Puzzle
S1015,4.4111793323337,2.561632146967318,3.676960499177309,2.511514628527383,2.8987676257734805,1.670392033148768,2.05130964348103,2.4976626027116677,25,Puzzle
S1016,4.484039411341003,2.862563291185101,3.427907213061423,1.5848306003942598,3.5385755227547704,1.780168914735176,2.5251474454181975,2.0520997471041023,13,RPG
S1017,1.989205953770228,4.070207969823406,4.0543878375287585,5.0,3.0410649963405847,2.567964257317857,3.8047446017792805,3.4334771369385955,34,Strategy
S1018,4.251976937813597,4.525273924512865,2.140238292858011,3.420479386373272,4.516562728211469,2.17776670253713,2.04262755270081,4.047297745071803,23,Strategy
S1019,6.117660783308667,3.5612527777662875,2.1876528370811217,4.605768925747066,3.746063306006379,3.018970290683644,3.1490505268688143,1.9407048813664531,27,Puzzle
S1020,1.908602764713774,3.5161362816202497,1.7165398290838105,2.3658198995923634,2.7260266787300704,1.0,2.1861945566766527,1.0,21,RPG
S1021,9.96711677378328,3.2262496189229077,2.192075528938167,4.874816849066903,3.5087434633642207,2.9296533017281354,2.4419931617738717,2.8003912887339357,25,RPG
S1022,2.2183565283403293,2.644318611815096,4.079257654988077,2.165649030595545,3.272430889058367,4.230164125480221,2.9574268153501584,1.2587659645118465,29,Strategy
S1023,1.5924023630519157,5.0,1.8314468980084633,2.294082880410339,4.460504547225602,3.14650443921279,2.6333679817695503,3.693442797546252,21,Action
S1024,6.7446953727742605,3.4020026715041483,4.905675729544834,3.9127296303629286,4.002517698877347,4.157000651651249,1.0,3.3733559721913164,26,Action
S1025,2.6810878728217498,2.5303883082464096,2.67915285897827,3.3234650359738533,4.522160184198405,2.7402959120692456,1.2405157903260389,3.136941737353666,29,RPG
S1026,2.6818188813191175,3.0172434510494126,2.0059399215550857,3.4406744328213166,3.6629287258321197,2.425303858965653,2.1290324188476757,4.210921277431751,13,Sports
S1027,4.761327311645605,4.3158140129213045,2.5701100859802923,1.0,4.355912898476898,3.3621916967054224,1.0,2.740449529296164,19,Action
S1028,4.988694183633813,3.2513151670682503,2.350228339758078,1.0,4.2805504696816765,3.906599762577525,1.0595131156563238,2.9060167833652426,46,Strategy
S1029,1.5252417549008275,2.8311238547432183,2.679709140380891,3.206204255439618,4.101564259745289,3.4646695625146813,3.707827258227402,4.181768761307566,33,Sports
S1030,3.162679051210139,2.498970316709256,3.461795175329646,3.9914178454094666,3.706616671068198,3.360642199022447,1.389463240217774,3.74401329653918,29,RPG
S1031,3.905075455677102,3.3379579867100673,2.626590660933074,2.3413163942889197,4.335938885073423,2.5529752155510805,2.677465410688983,3.8266767938636814,13,Sports
S1032,3.8909806455890346,3.1857500061365474,3.4043073202160583,3.065546937554175,1.7230256496863707,3.0412508270415293,2.446011723362975,2.9552440772360447,17,Action
S1033,9.296864967033923,4.689791463165203,3.855496859987566,3.1575435431726357,4.077008526662075,2.0476501651797383,2.5906712566591192,2.878187207541328,27,RPG
S1034,1.99019019674352,3.2638302834112016,3.9568217045390117,3.5353036238396225,2.4236604726503694,2.9948357210631054,2.388203155402309,2.4251543065119057,23,RPG
S1035,1.788051676392949,4.181444551841452,3.392027536878814,3.1595221299217915,3.292392129607623,3.9661090636437377,1.7433991642999165,1.978734394823864,35,Strategy
S1036,1.1292907788727231,4.752684971262112,3.6531858252948775,3.769212246466064,3.860423851533807,2.4797852780338245,1.2378051437863975,2.574863735593489,32,Puzzle
S1037,5.211595396374342,2.386625382890254,4.802741476685588,2.899824620020134,3.575867062409645,3.5427073662740494,1.1034331620144777,4.565641935418357,29,RPG
S1038,1.4450322945674063,2.7951415348092175,2.732168822246999,4.0207833590070745,2.5871969032940987,1.9770711161567096,1.8266820799167265,3.244070921835183,34,Puzzle
S1039,2.095073583695739,3.9736564376807535,3.852245233260469,3.8196710221140195,3.5268894449118315,2.978616531527815,1.1161619960005356,3.958439092631462,30,Sports
S1040,1.1689335689188496,3.7742860500968374,3.932792394677178,1.7963452902124306,3.312654955277648,2.855184410656175,3.761393825322934,2.77182380947901,32,Puzzle
S1041,1.096110237011373,2.885535832214378,1.6241068894208095,3.915569854980678,4.945366183567664,3.264163520945936,3.8083830908319385,5.0,35,Strategy
S1042,2.860480577002038,3.561136979152017,2.3159170980120494,1.0,3.549514281738085,3.204465624471417,3.2276763867245886,2.9658752856715664,15,Strategy
S1043,4.959490874886643,1.6822854214016683,3.895838103102437,3.678305227821407,4.628458445001748,2.8243316976359165,2.190827500659486,2.606918201562564,26,Strategy
S1044,1.0418242976132899,3.764273039239502,2.9865512766323143,2.852622126195544,4.655515421571141,2.066514822801828,3.384759922782581,3.966848125331058,24,Strategy
S1045,3.5539151154184254,3.9741813337894274,2.492811697545558,3.9624553395788764,4.0781185302598875,3.6322377537389885,1.5095746720210848,3.9738592462016733,13,Sports
S1046,2.781437768792992,3.02764318097491,3.8934701557601863,4.205251005655937,4.0165868769801545,3.477593227005895,2.353434147147915,1.0,24,Sports
S1047,1.4843175674392979,2.9788511391468804,4.819033183227471,2.841275643466845,2.48089576339708,1.7225041266447423,1.0,5.0,23,Action
S1048,1.9114193044646959,3.2599851391378447,1.7467942966489656,2.4585283747387052,3.2171438094892384,5.0,1.535000678858153,2.956753045041509,25,RPG
S1049,2.49496208606861,3.4383572506789406,3.40872356790747,4.167590694633559,3.163960983251876,2.8483582957551277,1.5221644364960467,2.130738354566263,36,Puzzle
S1050,1.6299032636950441,3.74598898791077,2.9360334579273197,3.4414500150192286,3.2063715406372717,2.7805290699711995,1.6525683661820896,3.7115089062182074,28,Puzzle
S1051,0.7495261071793289,2.9056684355116706,3.0725441748320828,2.1966215269262674,4.032917457502312,2.8773049800077852,4.148054789040874,3.438534532961649,31,RPG
S1052,5.765441377561749,3.07012344303393,4.407020491041941,3.5144722088472715,1.7896993688099991,1.0960842720750923,4.138838738964801,2.7251373382694135,23,Action
S1053,7.088456792777634,3.9103832501441067,2.749592402122673,4.651115037767875,4.676706380824284,3.4827486509755934,2.3304335053110035,3.9892075940032203,23,Strategy
S1054,1.9904113883954442,3.7220970761770804,3.9133097185592227,3.2169913281281426,4.339672953433015,1.9526271691722625,4.042382659815893,2.686141591858016,25,Puzzle
S1055,4.586658697011854,3.766465361629882,3.3410577871995484,2.97255343455179,4.584342251973261,3.3583088669931223,3.6818251767053125,3.3425287146073543,24,Sports
S1056,5.141315597802253,3.7894962834656343,3.564796301523628,3.03270757845868,2.559021879367057,2.447054707959537,5.0,3.3580752886145113,30,Action
S1057,3.1851180683006306,3.4692440542147143,3.8298260754225453,2.7169303519092898,3.141719697685144,1.0,2.8046402488143003,1.9473460648485166,19,Sports
S1058,1.1057329142989885,3.772738832037006,3.185607872993646,4.548243746805047,4.84698268090873,1.0,2.3079997437379625,1.1826157908133752,13,Sports
S1059,2.3542041547110384,1.703024901080543,2.699038730690098,2.0023297521073884,4.6196345917087305,2.602895555024803,1.7068016846147522,1.7613985462816732,37,Puzzle
S1060,1.8171277045424046,3.6665895042525802,3.715150623833615,3.0185559854593187,4.5136105712405215,3.743237919779699,3.659989711156831,3.3272662429632343,20,RPG
S1061,2.663720501589796,4.103845621559925,3.593806198444757,3.3338047522076932,4.2619097016321446,1.6756317532636114,2.764537614294972,2.9626924772437047,13,Strategy
S1062,1.4704485568435544,3.4350436370083868,4.111652921077601,4.829987774071751,3.6030114890970584,2.5060683125188135,1.9112264286192322,1.9483725306239426,30,Sports
S1063,7.548657334879925,3.733069283759941,3.951130311911669,2.751705277278626,5.0,4.558434019396007,1.9062669511218202,1.8432712516051057,20,RPG
S1064,1.8206061284373358,2.8710471950997607,2.717357242659554,3.2623349991625057,4.340065743734712,1.0,1.766168719928431,3.7378999719025843,28,Sports
S1065,2.3239316410252657,4.2342269519394335,3.3597455650020316,3.5037944543979886,3.4705162202655684,3.8777058905738926,3.590873994401615,3.502500794079178,19,Sports
S1066,1.5058345435626779,1.9568988227904272,3.793140089234612,3.4627888837142136,3.9775228507978166,3.7383892680548567,1.639000040271899,5.0,13,Sports
S1067,1.2383867734949465,3.604244139301942,3.498476258070548,4.39914140172303,3.8433810445331384,3.9816083416052512,1.2302978129555522,3.1470703253205246,13,RPG
S1068,3.8939194412626046,3.841145010168534,3.6592564542459955,3.3386465757945545,2.950389179315977,1.0,1.8241580345636526,1.4311750229835916,22,RPG
S1069,2.307888112154494,2.8664790316221027,2.6564106832028034,3.0580856395036826,4.880785347830631,1.9202458278176793,1.0,4.788132123485473,13,Action
S1070,8.773536523806431,5.0,4.348987069537756,2.6689166205054558,3.426294855679028,2.678061812575784,2.5761143859993285,2.9711544909353513,38,Puzzle
S1071,0.4374017965681445,2.4543122931096932,5.0,2.8896876450889355,3.3422864100801104,3.1993644105582155,1.0,3.7146984581872773,23,RPG
S1072,8.943122040226285,2.2510934656736046,2.4270222739905423,2.4443573110536096,4.931566556901132,3.9991565912602516,2.3615518439920966,3.0310533554164882,19,Strategy
S1073,1.1550328631807045,3.707722712342191,2.7740628669820553,1.6968951970124704,4.337933712631516,3.019543984380251,2.4892984236349784,3.8299938827763094,21,Sports
S1074,2.5854520439445148,3.469949516134101,2.8253641536410234,4.191270189402686,3.8519540628571356,3.111279506537091,1.7033660916667683,3.918774790544915,30,Sports
S1075,1.0836245941901403,1.69764060232762,3.562953321519399,2.8838131373743656,3.809938755829661,3.3032951686571064,2.5338487524588515,3.1105033524753347,44,RPG
S1076,4.4229310693339485,4.484670536024842,3.0385353627743252,4.421102774425284,3.6818354930421955,2.033128708390447,2.4282147866858894,2.4090062213399706,20,Action
S1077,2.328391696418446,2.988313445209526,2.2369422983847826,2.987402426185328,5.0,2.279948133399119,2.091677457804419,4.265619137404216,13,Sports
S1078,2.1404434861498998,4.49689782806289,3.208367292084436,1.9569103058719455,3.6383051336106638,4.018001263650875,2.0187793664041336,3.4490386320655753,13,Puzzle
S1079,1.5940992030100942,1.7302492446775968,2.3691820548023634,1.8607714067290866,3.7995639168029705,2.2865980560083994,3.5940609719187053,2.6116642417529867,29,Sports
S1080,3.8213989402024,3.3797028088763343,3.5030265934159313,1.440860789164178,4.0245835761135185,4.772082454306253,3.3182521008370176,2.882799237769822,13,Puzzle
S1081,6.138719731222003,4.3522293447059734,4.866967799134942,2.7579627221987186,4.952435847186326,5.0,2.2890720970499077,1.932868654967575,35,Puzzle
