participant_id,age,gaming_hours_weekly,gaming_preference,data_source,game_title
G0630,13.0,8.231152850043188,Action,aggression,
G0631,13.0,13.281806876490885,RPG,aggression,
G0632,15.0,12.398207614454853,Strategy,aggression,
G0633,19.0,17.605230717252045,RPG,aggression,
G0634,22.0,16.543613050117276,Sports,aggression,
G0635,36.0,0.6942225226711857,Strategy,aggression,
G0636,24.0,7.737053874939847,Sports,aggression,
G0637,13.0,12.699479400216388,Action,aggression,
G0638,20.0,2.2708230960251696,RPG,aggression,
G0639,26.0,36.79777487637299,Strategy,aggression,
G0640,24.0,6.945155051544624,RPG,aggression,
G0641,18.0,27.225646153821096,RPG,aggression,
G0642,22.0,3.725594421068063,Strategy,aggression,
G0643,25.0,8.955984756244103,Sports,aggression,
G0644,22.0,10.461625628660332,Strategy,aggression,
G0645,35.0,6.213603332103754,Action,aggression,
G0646,27.0,4.776060760015156,Sports,aggression,
G0647,23.0,14.95510132359228,Strategy,aggression,
G0648,31.0,12.522578912423556,Strategy,aggression,
G0649,35.0,7.404790651878685,Sports,aggression,
G0650,26.0,25.539953102249218,RPG,aggression,
G0651,22.0,15.155986841677755,RPG,aggression,
G0652,18.0,7.143017245756228,Strategy,aggression,
G0653,24.0,2.632584618768981,RPG,aggression,
G0654,21.0,24.309426405809827,Action,aggression,
G0655,27.0,10.609273660316155,Action,aggression,
G0656,14.0,4.430989934539715,RPG,aggression,
G0657,18.0,2.145951322028814,Strategy,aggression,
G0658,17.0,42.30109229509716,Action,aggression,
G0659,22.0,11.7243465432976,Action,aggression,
G0660,13.0,4.780600427683918,Action,aggression,
G0661,26.0,7.869707864941592,Strategy,aggression,
G0662,19.0,1.804807061405644,Sports,aggression,
G0663,25.0,24.010535629216733,Strategy,aggression,
G0664,13.0,11.799299209193668,Action,aggression,
G0665,16.0,21.03776858400572,Sports,aggression,
G0666,31.0,2.077635216507672,Strategy,aggression,
G0667,21.0,13.411045742905918,Sports,aggression,
G0668,36.0,7.094813767123836,RPG,aggression,
G0669,14.0,16.21917798454969,Strategy,aggression,
G0670,23.0,10.78471302324922,Sports,aggression,
G0671,15.0,7.400175390569983,RPG,aggression,
G0672,22.0,4.607779730930328,Action,aggression,
G0673,13.0,6.317852019415559,Strategy,aggression,
G0674,28.0,2.9218647192557627,Strategy,aggression,
G0675,27.0,8.58469896252935,Sports,aggression,
G0676,32.0,57.83005083747617,Action,aggression,
G0677,27.0,21.804556237784404,Strategy,aggression,
G0678,25.0,23.6328130928901,Action,aggression,
G0679,18.0,13.473380980907338,RPG,aggression,
G0680,15.0,17.86566802763666,Action,aggression,
G0681,13.0,9.572774379096336,Sports,aggression,
G0682,34.0,3.983676047789658,Strategy,aggression,
G0683,15.0,4.504260115579867,Sports,aggression,
G0684,20.0,26.56666899746804,Action,aggression,
G0685,17.0,5.775939865511026,Action,aggression,
G0686,29.0,9.527809022104863,Action,aggression,
G0687,22.0,20.93024923000608,RPG,aggression,
G0688,19.0,6.896754924730286,RPG,aggression,
G0689,28.0,15.076452817954124,RPG,aggression,
G0690,21.0,3.881852558015398,Strategy,aggression,
G0691,29.0,7.327482484884297,Strategy,aggression,
G0692,27.0,6.044779766320525,Sports,aggression,
G0693,20.0,17.732847192918243,Strategy,aggression,
G0694,19.0,16.335024527831884,RPG,aggression,
G0695,23.0,15.726302996581978,Action,aggression,
G0696,17.0,9.484185996537631,Strategy,aggression,
G0697,24.0,15.557030535956388,RPG,aggression,
G0698,17.0,5.574508788514839,Sports,aggression,
G0699,25.0,6.8124329185924415,Action,aggression,
G0700,22.0,18.613763279632455,Sports,aggression,
G0701,18.0,8.959627973212905,Action,aggression,
G0702,14.0,4.653167324828699,Sports,aggression,
G0703,27.0,9.934674508287712,Strategy,aggression,
G0704,19.0,35.38845774834271,Strategy,aggression,
G0705,15.0,7.929557988380527,Action,aggression,
G0706,24.0,10.119850411181009,Action,aggression,
G0707,24.0,19.77151532118039,Sports,aggression,
G0708,19.0,27.624642607115028,Action,aggression,
G0709,32.0,14.16454672267986,Strategy,aggression,
G0710,24.0,7.172598405049966,Action,aggression,
G0711,26.0,21.653265600371512,RPG,aggression,
G0712,21.0,5.589053965911723,Sports,aggression,
G0713,26.0,65.58561981416338,Action,aggression,
G0714,31.0,4.8991461782772125,RPG,aggression,
G0715,13.0,20.614331618683096,RPG,aggression,
G0716,36.0,4.534336700361905,Action,aggression,
G0717,16.0,32.380724777032,Strategy,aggression,
G0718,37.0,1.147068990907424,Strategy,aggression,
G0719,26.0,5.130675996790616,Strategy,aggression,
G0720,15.0,1.948618459886128,Strategy,aggression,
G0721,16.0,3.60177030722162,Strategy,aggression,
G0722,33.0,15.33290943611502,RPG,aggression,
G0723,13.0,48.99644653460133,RPG,aggression,
G0724,18.0,4.843389094033904,RPG,aggression,
G0725,17.0,7.835128827111595,RPG,aggression,
G0726,26.0,27.39384843087416,Action,aggression,
G0727,20.0,7.861585687303632,Strategy,aggression,
G0728,34.0,11.399836140768228,Strategy,aggression,
G0729,22.0,1.615697200918363,Strategy,aggression,
G0730,27.0,16.35954126164388,RPG,aggression,
G0731,28.0,3.3908227327977807,Sports,aggression,
G0732,19.0,8.441146759831545,Sports,aggression,
G0733,33.0,9.6113336979414,Action,aggression,
G0734,24.0,3.3566408500568308,Action,aggression,
G0735,32.0,23.992080914979503,Strategy,aggression,
G0736,21.0,14.092480169985365,Action,aggression,
G0737,30.0,11.834605322365968,Sports,aggression,
G0738,19.0,13.75819479900279,Strategy,aggression,
G0739,21.0,4.185500374765832,RPG,aggression,
G0740,13.0,2.0633987580062545,RPG,aggression,
G0741,18.0,35.675934251520346,Strategy,aggression,
G0742,18.0,18.03168832103319,Action,aggression,
G0743,20.0,63.07074080144646,Action,aggression,
G0744,23.0,8.600138579650702,Strategy,aggression,
G0745,28.0,4.723172708608397,Sports,aggression,
G0746,23.0,6.5605908919610485,RPG,aggression,
G0747,24.0,5.975455500044767,RPG,aggression,
G0748,24.0,9.05435198421875,Strategy,aggression,
G0749,23.0,3.031526202581426,Strategy,aggression,
G0750,26.0,2.678958926828001,Action,aggression,
G0751,16.0,8.610260918037758,Strategy,aggression,
G0752,25.0,14.283473177756656,RPG,aggression,
G0753,14.0,7.74394933914604,Sports,aggression,
G0754,26.0,26.40499743344329,RPG,aggression,
G0755,22.0,10.58393301872734,Sports,aggression,
G0756,33.0,6.599828988051248,Strategy,aggression,
G0757,14.0,12.06936709407642,Action,aggression,
G0758,13.0,12.792348596630932,Sports,aggression,
G0759,29.0,43.87513563550262,RPG,aggression,
G0760,27.0,2.9150918771156182,Sports,aggression,
G0761,23.0,20.53494824898935,Action,aggression,
G0762,31.0,2.264016696298174,Action,aggression,
G0763,28.0,1.36947834386026,RPG,aggression,
G0764,16.0,2.323078972790376,Sports,aggression,
G0765,20.0,15.15516860964282,RPG,aggression,
G0766,25.0,16.840567798188335,Strategy,aggression,
G0767,21.0,26.146972402382627,RPG,aggression,
G0768,19.0,1.821553151454054,Strategy,aggression,
G0769,30.0,4.358524665367226,Strategy,aggression,
G0770,20.0,3.759464334169449,Action,aggression,
G0771,27.0,4.045264655731007,Sports,aggression,
G0772,20.0,5.00624524938522,RPG,aggression,
G0773,19.0,4.60713690358172,RPG,aggression,
G0774,28.0,18.14487309945617,RPG,aggression,
G0775,24.0,7.714339207118106,RPG,aggression,
G0776,17.0,7.391037048123329,Strategy,aggression,
G0777,29.0,6.931364089395969,Sports,aggression,
G0778,31.0,15.05134025502131,Strategy,aggression,
G0779,15.0,15.889844287062337,Action,aggression,
G0780,18.0,23.66148377011887,Sports,aggression,
G0781,40.0,13.50686223009271,Sports,aggression,
G0782,16.0,22.365404419112256,Strategy,aggression,
G0783,23.0,51.77669341982129,RPG,aggression,
G0784,13.0,10.810850065329346,Action,aggression,
G0785,23.0,4.0272626467327015,Sports,aggression,
G0786,19.0,2.4705595703001064,Action,aggression,
G0787,20.0,3.977009200991592,Action,aggression,
G0788,21.0,10.462207046367505,Sports,aggression,
G0789,27.0,49.67720588139365,Action,aggression,
G0790,13.0,6.61536076317854,Sports,aggression,
G0791,13.0,53.68034298043759,RPG,aggression,
G0792,22.0,10.754211299049254,RPG,aggression,
G0793,13.0,3.720075310145592,Strategy,aggression,
G0794,21.0,4.730663743861461,Strategy,aggression,
G0795,13.0,7.192866991979553,RPG,aggression,
G0796,28.0,10.2367787701478,Strategy,aggression,
G0797,13.0,7.169685390453114,Strategy,aggression,
G0798,30.0,10.081019081394524,RPG,aggression,
G0799,21.0,41.45113888837604,Sports,aggression,
G0800,29.0,26.586507339432064,Action,aggression,
W0001,,,,wellbeing,World of Warcraft
W0002,,,,wellbeing,Fortnite
W0003,,,,wellbeing,Animal Crossing
W0004,,,,wellbeing,Terraria
W0005,,,,wellbeing,Valheim
W0006,,,,wellbeing,Apex Legends
W0007,,,,wellbeing,Animal Crossing
W0008,,,,wellbeing,Counter-Strike
W0009,,,,wellbeing,World of Warcraft
W0010,,,,wellbeing,Fall Guys
W0011,,,,wellbeing,Minecraft
W0012,,,,wellbeing,World of Warcraft
W0013,,,,wellbeing,Valheim
W0014,,,,wellbeing,Valheim
W0015,,,,wellbeing,Apex Legends
W0016,,,,wellbeing,Counter-Strike
W0017,,,,wellbeing,Fortnite
W0018,,,,wellbeing,Apex Legends
W0019,,,,wellbeing,Apex Legends
W0020,,,,wellbeing,Minecraft
W0021,,,,wellbeing,League of Legends
W0022,,,,wellbeing,Counter-Strike
W0023,,,,wellbeing,Cyberpunk 2077
W0024,,,,wellbeing,Apex Legends
W0025,,,,wellbeing,Hades
W0026,,,,wellbeing,Stardew Valley
W0027,,,,wellbeing,League of Legends
W0028,,,,wellbeing,Cyberpunk 2077
W0029,,,,wellbeing,Hades
W0030,,,,wellbeing,Counter-Strike
W0031,,,,wellbeing,The Witcher 3
W0032,,,,wellbeing,Hades
W0033,,,,wellbeing,Fall Guys
W0034,,,,wellbeing,League of Legends
W0035,,,,wellbeing,Animal Crossing
W0036,,,,wellbeing,Hades
W0037,,,,wellbeing,Among Us
W0038,,,,wellbeing,The Witcher 3
W0039,,,,wellbeing,Valheim
W0040,,,,wellbeing,Valheim
W0041,,,,wellbeing,Terraria
W0042,,,,wellbeing,Fall Guys
W0043,,,,wellbeing,Hades
W0044,,,,wellbeing,Hades
W0045,,,,wellbeing,Terraria
W0046,,,,wellbeing,Stardew Valley
W0047,,,,wellbeing,Stardew Valley
W0048,,,,wellbeing,Terraria
W0049,,,,wellbeing,Stardew Valley
W0050,,,,wellbeing,Minecraft
W0051,,,,wellbeing,Hades
W0052,,,,wellbeing,World of Warcraft
W0053,,,,wellbeing,Fortnite
W0054,,,,wellbeing,Among Us
W0055,,,,wellbeing,Minecraft
W0056,,,,wellbeing,Counter-Strike
W0057,,,,wellbeing,Minecraft
W0058,,,,wellbeing,World of Warcraft
W0059,,,,wellbeing,Counter-Strike
W0060,,,,wellbeing,Among Us
W0061,,,,wellbeing,World of Warcraft
W0062,,,,wellbeing,Cyberpunk 2077
W0063,,,,wellbeing,Fortnite
W0064,,,,wellbeing,Among Us
W0065,,,,wellbeing,Hades
W0066,,,,wellbeing,Stardew Valley
W0067,,,,wellbeing,Cyberpunk 2077
W0068,,,,wellbeing,Fall Guys
W0069,,,,wellbeing,Among Us
W0070,,,,wellbeing,Fall Guys
W0071,,,,wellbeing,Counter-Strike
W0072,,,,wellbeing,Cyberpunk 2077
W0073,,,,wellbeing,Fortnite
W0074,,,,wellbeing,Hades
W0075,,,,wellbeing,Terraria
W0076,,,,wellbeing,Hades
W0077,,,,wellbeing,World of Warcraft
W0078,,,,wellbeing,Hades
W0079,,,,wellbeing,Animal Crossing
W0080,,,,wellbeing,Apex Legends
W0081,,,,wellbeing,Terraria
W0082,,,,wellbeing,Minecraft
W0083,,,,wellbeing,Stardew Valley
W0084,,,,wellbeing,The Witcher 3
W0085,,,,wellbeing,Fortnite
W0086,,,,wellbeing,Cyberpunk 2077
W0087,,,,wellbeing,Apex Legends
W0088,,,,wellbeing,Fortnite
W0089,,,,wellbeing,Cyberpunk 2077
W0090,,,,wellbeing,Stardew Valley
W0091,,,,wellbeing,League of Legends
W0092,,,,wellbeing,League of Legends
W0093,,,,wellbeing,Fall Guys
W0094,,,,wellbeing,Fortnite
W0095,,,,wellbeing,League of Legends
W0096,,,,wellbeing,Animal Crossing
W0097,,,,wellbeing,Terraria
W0098,,,,wellbeing,Cyberpunk 2077
W0099,,,,wellbeing,Fall Guys
W0100,,,,wellbeing,Hades
W0101,,,,wellbeing,Cyberpunk 2077
W0102,,,,wellbeing,Fall Guys
W0103,,,,wellbeing,Stardew Valley
W0104,,,,wellbeing,Fortnite
W0105,,,,wellbeing,Stardew Valley
W0106,,,,wellbeing,Terraria
W0107,,,,wellbeing,Terraria
W0108,,,,wellbeing,Apex Legends
W0109,,,,wellbeing,Stardew Valley
W0110,,,,wellbeing,World of Warcraft
W0111,,,,wellbeing,Hades
W0112,,,,wellbeing,Among Us
W0113,,,,wellbeing,Stardew Valley
W0114,,,,wellbeing,Apex Legends
W0115,,,,wellbeing,Counter-Strike
W0116,,,,wellbeing,Animal Crossing
W0117,,,,wellbeing,Cyberpunk 2077
W0118,,,,wellbeing,Terraria
W0119,,,,wellbeing,Counter-Strike
W0120,,,,wellbeing,Apex Legends
W0121,,,,wellbeing,Fall Guys
W0122,,,,wellbeing,Among Us
W0123,,,,wellbeing,Hades
W0124,,,,wellbeing,Hades
W0125,,,,wellbeing,Hades
W0126,,,,wellbeing,Animal Crossing
W0127,,,,wellbeing,Among Us
W0128,,,,wellbeing,Animal Crossing
W0129,,,,wellbeing,Terraria
W0130,,,,wellbeing,Animal Crossing
W0131,,,,wellbeing,The Witcher 3
W0132,,,,wellbeing,Among Us
W0133,,,,wellbeing,World of Warcraft
W0134,,,,wellbeing,Among Us
W0135,,,,wellbeing,Apex Legends
W0136,,,,wellbeing,The Witcher 3
W0137,,,,wellbeing,Hades
W0138,,,,wellbeing,Apex Legends
W0139,,,,wellbeing,Apex Legends
W0140,,,,wellbeing,Terraria
W0141,,,,wellbeing,Valheim
W0142,,,,wellbeing,Minecraft
W0143,,,,wellbeing,The Witcher 3
W0144,,,,wellbeing,Apex Legends
W0145,,,,wellbeing,Minecraft
W0146,,,,wellbeing,Minecraft
W0147,,,,wellbeing,The Witcher 3
W0148,,,,wellbeing,Valheim
W0149,,,,wellbeing,Counter-Strike
W0150,,,,wellbeing,Fall Guys
W0151,,,,wellbeing,World of Warcraft
W0152,,,,wellbeing,Fall Guys
W0153,,,,wellbeing,Among Us
W0154,,,,wellbeing,Hades
W0155,,,,wellbeing,World of Warcraft
W0156,,,,wellbeing,Among Us
W0157,,,,wellbeing,Apex Legends
W0158,,,,wellbeing,Hades
W0159,,,,wellbeing,Cyberpunk 2077
W0160,,,,wellbeing,The Witcher 3
W0161,,,,wellbeing,World of Warcraft
W0162,,,,wellbeing,World of Warcraft
W0163,,,,wellbeing,Stardew Valley
W0164,,,,wellbeing,Apex Legends
W0165,,,,wellbeing,Counter-Strike
W0166,,,,wellbeing,Minecraft
W0167,,,,wellbeing,Hades
W0168,,,,wellbeing,Apex Legends
W0169,,,,wellbeing,League of Legends
W0170,,,,wellbeing,Valheim
W0171,,,,wellbeing,Minecraft
W0172,,,,wellbeing,The Witcher 3
W0173,,,,wellbeing,Minecraft
W0174,,,,wellbeing,Counter-Strike
W0175,,,,wellbeing,Terraria
W0176,,,,wellbeing,Stardew Valley
W0177,,,,wellbeing,Minecraft
W0178,,,,wellbeing,The Witcher 3
W0179,,,,wellbeing,Counter-Strike
W0180,,,,wellbeing,Fall Guys
W0181,,,,wellbeing,World of Warcraft
W0182,,,,wellbeing,Terraria
W0183,,,,wellbeing,Stardew Valley
W0184,,,,wellbeing,World of Warcraft
W0185,,,,wellbeing,Valheim
W0186,,,,wellbeing,Among Us
W0187,,,,wellbeing,Terraria
W0188,,,,wellbeing,Terraria
W0189,,,,wellbeing,Fall Guys
W0190,,,,wellbeing,Fall Guys
W0191,,,,wellbeing,Hades
W0192,,,,wellbeing,Animal Crossing
W0193,,,,wellbeing,Minecraft
W0194,,,,wellbeing,Terraria
W0195,,,,wellbeing,World of Warcraft
W0196,,,,wellbeing,The Witcher 3
W0197,,,,wellbeing,Fortnite
W0198,,,,wellbeing,Animal Crossing
W0199,,,,wellbeing,Fortnite
W0200,,,,wellbeing,Stardew Valley
W0201,,,,wellbeing,Counter-Strike
W0202,,,,wellbeing,World of Warcraft
W0203,,,,wellbeing,World of Warcraft
W0204,,,,wellbeing,Animal Crossing
W0205,,,,wellbeing,Terraria
W0206,,,,wellbeing,Valheim
W0207,,,,wellbeing,Animal Crossing
W0208,,,,wellbeing,Fortnite
W0209,,,,wellbeing,Animal Crossing
W0210,,,,wellbeing,World of Warcraft
W0211,,,,wellbeing,Valheim
W0212,,,,wellbeing,Minecraft
W0213,,,,wellbeing,League of Legends
W0214,,,,wellbeing,Hades
W0215,,,,wellbeing,Cyberpunk 2077
W0216,,,,wellbeing,Fall Guys
W0217,,,,wellbeing,Animal Crossing
W0218,,,,wellbeing,Stardew Valley
W0219,,,,wellbeing,Among Us
W0220,,,,wellbeing,Counter-Strike
W0221,,,,wellbeing,League of Legends
W0222,,,,wellbeing,Hades
W0223,,,,wellbeing,Hades
W0224,,,,wellbeing,Hades
W0225,,,,wellbeing,Hades
W0226,,,,wellbeing,Fortnite
W0227,,,,wellbeing,Stardew Valley
W0228,,,,wellbeing,Stardew Valley
W0229,,,,wellbeing,Valheim
W0230,,,,wellbeing,Fall Guys
W0231,,,,wellbeing,World of Warcraft
W0232,,,,wellbeing,Hades
W0233,,,,wellbeing,Among Us
W0234,,,,wellbeing,World of Warcraft
W0235,,,,wellbeing,Stardew Valley
W0236,,,,wellbeing,The Witcher 3
W0237,,,,wellbeing,The Witcher 3
W0238,,,,wellbeing,Among Us
W0239,,,,wellbeing,Valheim
W0240,,,,wellbeing,Stardew Valley
W0241,,,,wellbeing,Among Us
W0242,,,,wellbeing,Fortnite
W0243,,,,wellbeing,Animal Crossing
W0244,,,,wellbeing,Among Us
W0245,,,,wellbeing,Minecraft
W0246,,,,wellbeing,World of Warcraft
W0247,,,,wellbeing,League of Legends
W0248,,,,wellbeing,Apex Legends
W0249,,,,wellbeing,Valheim
W0250,,,,wellbeing,Among Us
W0251,,,,wellbeing,Stardew Valley
W0252,,,,wellbeing,Counter-Strike
W0253,,,,wellbeing,The Witcher 3
W0254,,,,wellbeing,Minecraft
W0255,,,,wellbeing,Fall Guys
W0256,,,,wellbeing,Hades
W0257,,,,wellbeing,Apex Legends
W0258,,,,wellbeing,Terraria
W0259,,,,wellbeing,Valheim
W0260,,,,wellbeing,League of Legends
W0261,,,,wellbeing,Apex Legends
W0262,,,,wellbeing,Among Us
W0263,,,,wellbeing,Fortnite
W0264,,,,wellbeing,The Witcher 3
W0265,,,,wellbeing,Stardew Valley
W0266,,,,wellbeing,The Witcher 3
W0267,,,,wellbeing,Fall Guys
W0268,,,,wellbeing,Fortnite
W0269,,,,wellbeing,Hades
W0270,,,,wellbeing,Stardew Valley
W0271,,,,wellbeing,World of Warcraft
W0272,,,,wellbeing,Cyberpunk 2077
W0273,,,,wellbeing,Minecraft
W0274,,,,wellbeing,The Witcher 3
W0275,,,,wellbeing,Counter-Strike
W0276,,,,wellbeing,The Witcher 3
W0277,,,,wellbeing,Apex Legends
W0278,,,,wellbeing,The Witcher 3
W0279,,,,wellbeing,Valheim
W0280,,,,wellbeing,The Witcher 3
W0281,,,,wellbeing,Cyberpunk 2077
W0282,,,,wellbeing,Cyberpunk 2077
W0283,,,,wellbeing,Hades
W0284,,,,wellbeing,League of Legends
W0285,,,,wellbeing,World of Warcraft
W0286,,,,wellbeing,Counter-Strike
W0287,,,,wellbeing,The Witcher 3
W0288,,,,wellbeing,The Witcher 3
W0289,,,,wellbeing,Minecraft
W0290,,,,wellbeing,Stardew Valley
W0291,,,,wellbeing,Cyberpunk 2077
W0292,,,,wellbeing,Counter-Strike
W0293,,,,wellbeing,Hades
W0294,,,,wellbeing,Fall Guys
W0295,,,,wellbeing,League of Legends
W0296,,,,wellbeing,World of Warcraft
W0297,,,,wellbeing,Fortnite
W0298,,,,wellbeing,World of Warcraft
W0299,,,,wellbeing,Valheim
W0300,,,,wellbeing,Apex Legends
W0301,,,,wellbeing,Valheim
W0302,,,,wellbeing,The Witcher 3
W0303,,,,wellbeing,Terraria
W0304,,,,wellbeing,League of Legends
W0305,,,,wellbeing,Apex Legends
W0306,,,,wellbeing,Counter-Strike
W0307,,,,wellbeing,Fortnite
W0308,,,,wellbeing,Cyberpunk 2077
W0309,,,,wellbeing,League of Legends
W0310,,,,wellbeing,League of Legends
W0311,,,,wellbeing,Valheim
W0312,,,,wellbeing,Terraria
W0313,,,,wellbeing,The Witcher 3
W0314,,,,wellbeing,Among Us
W0315,,,,wellbeing,Hades
W0316,,,,wellbeing,Valheim
W0317,,,,wellbeing,League of Legends
W0318,,,,wellbeing,Animal Crossing
W0319,,,,wellbeing,Minecraft
W0320,,,,wellbeing,Fortnite
W0321,,,,wellbeing,Hades
W0322,,,,wellbeing,Valheim
W0323,,,,wellbeing,Fortnite
W0324,,,,wellbeing,Minecraft
W0325,,,,wellbeing,Fall Guys
W0326,,,,wellbeing,Minecraft
W0327,,,,wellbeing,Terraria
W0328,,,,wellbeing,Minecraft
W0329,,,,wellbeing,Fortnite
W0330,,,,wellbeing,World of Warcraft
W0331,,,,wellbeing,Fortnite
W0332,,,,wellbeing,Among Us
W0333,,,,wellbeing,The Witcher 3
W0334,,,,wellbeing,Apex Legends
W0335,,,,wellbeing,World of Warcraft
W0336,,,,wellbeing,Cyberpunk 2077
W0337,,,,wellbeing,Apex Legends
W0338,,,,wellbeing,The Witcher 3
W0339,,,,wellbeing,Valheim
W0340,,,,wellbeing,Hades
W0341,,,,wellbeing,Among Us
W0342,,,,wellbeing,Among Us
W0343,,,,wellbeing,Cyberpunk 2077
W0344,,,,wellbeing,World of Warcraft
W0345,,,,wellbeing,Terraria
W0346,,,,wellbeing,Stardew Valley
W0347,,,,wellbeing,Fall Guys
W0348,,,,wellbeing,Minecraft
W0349,,,,wellbeing,World of Warcraft
W0350,,,,wellbeing,Hades
W0351,,,,wellbeing,Fall Guys
W0352,,,,wellbeing,Among Us
W0353,,,,wellbeing,Fortnite
W0354,,,,wellbeing,Hades
W0355,,,,wellbeing,The Witcher 3
W0356,,,,wellbeing,Cyberpunk 2077
W0357,,,,wellbeing,The Witcher 3
W0358,,,,wellbeing,Stardew Valley
W0359,,,,wellbeing,Hades
W0360,,,,wellbeing,Counter-Strike
W0361,,,,wellbeing,Counter-Strike
W0362,,,,wellbeing,Valheim
W0363,,,,wellbeing,World of Warcraft
W0364,,,,wellbeing,Among Us
W0365,,,,wellbeing,Among Us
W0366,,,,wellbeing,Minecraft
W0367,,,,wellbeing,Minecraft
W0368,,,,wellbeing,Minecraft
W0369,,,,wellbeing,Fortnite
W0370,,,,wellbeing,Apex Legends
W0371,,,,wellbeing,League of Legends
W0372,,,,wellbeing,Apex Legends
W0373,,,,wellbeing,The Witcher 3
W0374,,,,wellbeing,Apex Legends
W0375,,,,wellbeing,Fortnite
W0376,,,,wellbeing,Valheim
W0377,,,,wellbeing,The Witcher 3
W0378,,,,wellbeing,Apex Legends
W0379,,,,wellbeing,Fortnite
W0380,,,,wellbeing,League of Legends
W0381,,,,wellbeing,Apex Legends
W0382,,,,wellbeing,Fortnite
W0383,,,,wellbeing,Stardew Valley
W0384,,,,wellbeing,Minecraft
W0385,,,,wellbeing,Stardew Valley
W0386,,,,wellbeing,Among Us
W0387,,,,wellbeing,Minecraft
W0388,,,,wellbeing,Among Us
W0389,,,,wellbeing,Animal Crossing
W0390,,,,wellbeing,Cyberpunk 2077
W0391,,,,wellbeing,Stardew Valley
W0392,,,,wellbeing,Cyberpunk 2077
W0393,,,,wellbeing,Cyberpunk 2077
W0394,,,,wellbeing,League of Legends
W0395,,,,wellbeing,Minecraft
W0396,,,,wellbeing,Animal Crossing
W0397,,,,wellbeing,Among Us
W0398,,,,wellbeing,Fortnite
W0399,,,,wellbeing,The Witcher 3
W0400,,,,wellbeing,Fortnite
W0401,,,,wellbeing,The Witcher 3
W0402,,,,wellbeing,Stardew Valley
W0403,,,,wellbeing,Counter-Strike
W0404,,,,wellbeing,Fortnite
W0405,,,,wellbeing,Apex Legends
W0406,,,,wellbeing,Apex Legends
W0407,,,,wellbeing,World of Warcraft
W0408,,,,wellbeing,Minecraft
W0409,,,,wellbeing,The Witcher 3
W0410,,,,wellbeing,The Witcher 3
W0411,,,,wellbeing,Hades
W0412,,,,wellbeing,Valheim
W0413,,,,wellbeing,Minecraft
W0414,,,,wellbeing,League of Legends
W0415,,,,wellbeing,World of Warcraft
W0416,,,,wellbeing,League of Legends
W0417,,,,wellbeing,Stardew Valley
W0418,,,,wellbeing,Stardew Valley
W0419,,,,wellbeing,League of Legends
W0420,,,,wellbeing,League of Legends
W0421,,,,wellbeing,Animal Crossing
W0422,,,,wellbeing,Minecraft
W0423,,,,wellbeing,League of Legends
W0424,,,,wellbeing,Apex Legends
W0425,,,,wellbeing,Valheim
W0426,,,,wellbeing,Valheim
W0427,,,,wellbeing,Cyberpunk 2077
W0428,,,,wellbeing,Counter-Strike
W0429,,,,wellbeing,Stardew Valley
W0430,,,,wellbeing,The Witcher 3
W0431,,,,wellbeing,Hades
W0432,,,,wellbeing,Terraria
W0433,,,,wellbeing,The Witcher 3
W0434,,,,wellbeing,Counter-Strike
W0435,,,,wellbeing,Hades
W0436,,,,wellbeing,Animal Crossing
W0437,,,,wellbeing,Minecraft
W0438,,,,wellbeing,Fortnite
W0439,,,,wellbeing,Minecraft
W0440,,,,wellbeing,The Witcher 3
W0441,,,,wellbeing,The Witcher 3
W0442,,,,wellbeing,Hades
W0443,,,,wellbeing,Hades
W0444,,,,wellbeing,Stardew Valley
W0445,,,,wellbeing,Animal Crossing
W0446,,,,wellbeing,Stardew Valley
W0447,,,,wellbeing,Counter-Strike
W0448,,,,wellbeing,League of Legends
W0449,,,,wellbeing,Minecraft
W0450,,,,wellbeing,Hades
W0451,,,,wellbeing,Among Us
W0452,,,,wellbeing,Counter-Strike
W0453,,,,wellbeing,Apex Legends
W0454,,,,wellbeing,Animal Crossing
W0455,,,,wellbeing,The Witcher 3
W0456,,,,wellbeing,Stardew Valley
W0457,,,,wellbeing,Counter-Strike
W0458,,,,wellbeing,Terraria
W0459,,,,wellbeing,Minecraft
W0460,,,,wellbeing,Hades
W0461,,,,wellbeing,The Witcher 3
W0462,,,,wellbeing,Fortnite
W0463,,,,wellbeing,Terraria
W0464,,,,wellbeing,Animal Crossing
W0465,,,,wellbeing,Counter-Strike
W0466,,,,wellbeing,World of Warcraft
W0467,,,,wellbeing,The Witcher 3
W0468,,,,wellbeing,Minecraft
W0469,,,,wellbeing,Cyberpunk 2077
W0470,,,,wellbeing,Among Us
W0471,,,,wellbeing,Fall Guys
W0472,,,,wellbeing,Terraria
W0473,,,,wellbeing,League of Legends
W0474,,,,wellbeing,Fall Guys
W0475,,,,wellbeing,Minecraft
W0476,,,,wellbeing,Apex Legends
W0477,,,,wellbeing,Stardew Valley
W0478,,,,wellbeing,Apex Legends
W0479,,,,wellbeing,Cyberpunk 2077
W0480,,,,wellbeing,Terraria
W0481,,,,wellbeing,League of Legends
W0482,,,,wellbeing,World of Warcraft
W0483,,,,wellbeing,Cyberpunk 2077
W0484,,,,wellbeing,Terraria
W0485,,,,wellbeing,Valheim
W0486,,,,wellbeing,Fall Guys
W0487,,,,wellbeing,Cyberpunk 2077
W0488,,,,wellbeing,Fall Guys
W0489,,,,wellbeing,The Witcher 3
W0490,,,,wellbeing,Apex Legends
