participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gender,aggression_score,gaming_hours_played,gaming_wellbeing_score,gaming_stress_level,gaming_social_connection_score,gaming_achievement_satisfaction
S0899,14.223551863582124,3.059055953367481,2.573463250617514,2.6101119141967986,4.407321634005373,2.1904382177641994,3.483404263955101,2.938438542816476,36,male,34,6.37513708193646,7.03623439495927,3.734494039288841,4.308898980934169,6.597366632411401
S0900,3.338433033433341,3.9300248847003134,3.465410610777549,1.0,3.1565906304619635,2.7945220763455647,2.281326019611761,2.25565054407512,13,male,11,69.54986737575449,7.326191045712817,6.969950817624832,5.631819288348607,7.570937256798882
S0901,1.4087618835608873,3.5809367741774105,2.41327290274039,4.013215465034836,3.8384067843959664,3.055662875154585,3.5749478202227074,1.824901382393604,13,male,7,71.17569157561434,3.582952145858831,4.1576378284241216,5.264013555232394,5.815684951442201
S0902,3.016274039418734,2.0213009191701525,3.8604960245561166,4.334514844303518,2.797223024979603,5.0,2.104001821348252,4.296890587275494,13,male,10,50.98877707993464,10.0,1.5708884040259248,8.02793360476907,7.304863021328321
S0903,1.8170006096980988,3.054371480653169,2.488090415142381,2.8585663190320627,3.626760736500064,3.1436405430083205,1.519798940918644,1.7756124484952394,28,male,26,6.862051189153193,6.923749050021201,7.718362942061027,5.169318618982442,4.96131012295416
S0904,4.960701320809175,2.348898193669704,2.481787628305326,2.6981901518329647,3.457443619246641,2.0358091976439963,3.8701262369146745,2.503412616304563,24,male,37,391.00565469246845,6.846825232708271,3.0540821231113404,6.486777993358042,5.866649064071493
S0905,4.498082833151102,3.619101609890328,3.8152234761657526,3.81380573969036,2.870266970127303,2.0972383150515563,2.8709676338031644,1.4236483409037837,16,male,17,167.91952831032316,3.701723658799207,3.947710621072279,6.136714924960172,6.344888012074168
S0906,2.505377368513294,4.2288234142564844,2.693474127533208,3.567410879937553,3.8727927253166223,4.806727550814814,1.0,3.4699841077879534,13,male,32,69.15194140356621,7.678668301126051,8.014459600391893,6.0442740912938095,5.690177044211805
S0907,5.074374549942075,3.759813879776694,4.20327599891146,2.543615025232853,2.7099496454699388,5.0,2.3674303401151597,3.446432264101748,23,male,25,26.22333299614814,9.36609438892195,1.0,6.625585671240607,7.486926000938086
S0908,4.42732135333688,2.8159756600908854,3.139089206335584,1.987267089147417,2.617362507883404,1.9913712106290924,3.1708018057943246,3.994729625755638,31,female,24,264.4020866602717,7.578649691728218,3.65722641682726,8.221075569757694,2.343037593278785
S0909,5.554885253409762,4.044293434209317,2.2757030070417312,2.684139149343902,3.1887406586987974,4.373222607899304,1.5969348707994848,4.856342206372968,13,male,21,52.05044712447922,6.5621730532036375,4.480782470977812,8.260781864275883,6.529956647129565
S0910,4.241784241474933,2.830045059107798,4.405425273230673,2.405507458478249,3.5594384927537286,1.838558798803484,3.672951129762942,1.8054510821700105,19,male,24,33.81190076730162,5.8653890164982085,5.56629814584501,8.41518558675919,4.272103774260493
S0911,3.036925693572675,2.8845716095512217,4.207206119747216,2.757618260679871,4.287391171309156,3.4926122571663822,1.0,2.005746080106777,32,male,11,90.1995015376991,6.824813364709769,2.786824846994844,6.681399188438503,7.373055978078878
S0912,1.8477549699325213,2.5072302472841965,3.432873188885696,5.0,4.599001732998387,3.670866896580897,1.8540288020330016,2.98003721069582,32,male,5,150.0999545883295,5.180365302010815,5.137568816312433,7.412417163192473,6.46308168512523
S0913,12.369652865515691,3.3401858366224837,3.673588378594582,3.488778614438236,4.3744289854467295,2.80018263205151,2.9289495526534024,4.029351975589909,19,female,17,125.45556762766827,8.808620298178752,6.366236517281508,3.657598942565479,6.40842022378882
S0914,3.356396336124692,3.2131961589098985,3.400254390939576,2.2109689776809374,2.8659395028720214,1.0,1.948313389717733,2.971637534478936,29,male,25,25.288454062425632,5.98907341731287,2.1126388605015807,7.025565032668894,9.126325096919294
S0915,2.0843059395079635,3.218189230258449,3.559386780080751,2.57472575807714,4.462196961693915,1.3708598050122205,1.6965729430817778,1.9816347151249072,22,male,31,174.55644633034458,7.857951587241292,6.226385514024271,6.461122456432577,6.69220899770381
S0916,2.062324139671,4.644861643882573,2.977912172237792,2.66070798733858,3.6667017656003353,1.808710240449657,2.530152228826541,2.4895150627679525,13,female,13,125.14096611824752,8.174902378780489,3.808743424536188,6.928652379865246,4.400861252870138
S0917,13.91901790929325,4.23884577343728,3.979445316241285,4.624113263863123,3.769006512034733,3.446298822337427,1.903780757079344,2.7419311325223106,43,male,25,743.4812956750764,7.975838813400153,4.575583098378109,7.236853390372539,7.118248497767638
S0918,5.668390980454382,2.8901218463186327,1.069420988630776,3.406702473461897,3.0820020735469296,4.545724343471871,4.798627769591599,1.1270788378707124,46,male,19,301.36253369478425,5.693777811448648,3.5788255349898037,6.182170333132957,2.9284451278705657
S0919,1.070538125294191,4.788634512256722,3.1704773128236403,1.868224766751812,5.0,2.321229545601833,2.5994858614605256,1.9432928412618895,13,male,11,58.59425012908685,3.6951604077508953,6.84020384227261,8.426271418132291,8.64721372798072
S0920,5.552911641568712,4.160406374670588,1.789639450792942,2.858541782678831,3.828429051521074,2.9830621496610146,4.243899330574553,4.3800862720410265,21,male,27,52.91525536482694,6.945135686943651,2.461808523017688,4.552269056173664,6.182903116185053
S0921,2.3729237441289537,2.66573570276459,2.623511754987246,1.4006317342133106,4.799141550668763,2.748189585687012,2.732510518191235,3.4956010636043398,17,male,16,59.2837250973678,6.887801597754167,6.726579908926684,7.212104475197324,4.634943973490021
S0922,2.671309701922121,3.1943088279998952,3.1777063247250634,2.5819805393465804,4.70468547319398,3.078520168352985,4.66896286903044,2.9822595934549025,36,male,24,23.911450116888496,9.593764205009167,1.0,6.781353623989287,4.439915291425836
S0923,1.7301871061742,3.5638722945881844,3.946174467422493,4.41236326121691,3.628871733137935,2.181362073133467,1.5618994979277605,1.6907878753230683,25,female,25,2875.494883211357,10.0,4.824576737778572,6.656253112404882,5.60612620694407
S0924,4.348919420658522,3.652209436488897,2.853883295042663,2.127692636839116,3.419775366279897,2.6308327388690342,4.724659752926472,2.066276538089505,31,male,50,34.820606832020665,5.566324700030877,3.5348426165819085,4.896936351960213,3.6329297453191742
S0925,11.194900955734548,3.388324544190295,3.489144827174181,3.116941692566821,5.0,1.3134589561218013,3.5033066829927195,3.705557899388238,25,male,20,91.4314713386136,8.103814239166304,4.384124405002961,3.187948979109431,10.0
S0926,0.9501954529494576,2.615928728122749,2.3643601968999945,3.3989695267642834,3.7559115943431856,1.5997275482789923,2.726698013267719,4.906873231382209,13,male,11,258.33432462752296,4.849828937745944,4.982458486265417,7.193371604627532,5.1242760615513046
S0927,1.6994178733435248,3.158461935583744,2.555446621880668,2.1452931574786045,4.873985876807826,4.151235267102045,1.0,2.7587061767153465,21,female,28,440.0023026544917,6.983986213404978,6.054383925699847,3.2007755441908423,6.526825864375171
S0928,1.6011011328866882,2.76097116523582,4.064740766049575,3.5320205891468093,3.838942068706656,3.765230431852318,1.149987646966202,3.0907010458228807,15,male,42,32.95388299288088,6.647869235700688,3.875969884152849,8.32623655876571,4.294221352347231
S0929,1.7262199346419618,3.914824819181455,2.911282774089508,2.8315491976287186,5.0,2.655590024850748,1.3622369177243412,3.4546333675917387,35,male,31,25.78690388702564,6.725383338054936,2.963167433142618,7.37333855604717,7.430809334632237
S0930,1.0870909651238383,4.39985828981241,2.979647848137324,1.8320875446099916,2.7556178889869383,3.525355541575329,2.420661201209869,3.4904119477385023,17,male,22,78.15303688562021,2.350505853168255,3.112765718504152,6.410647172110349,6.777615988423114
S0931,1.5384824671560575,2.8462248255747724,3.573390676799911,3.0442809449076407,3.5359540487138497,2.930264336446197,2.89119310809296,1.746192110758195,25,male,19,27.681701859549776,8.633715896049445,4.392815704184359,6.496749442292826,4.547400873641006
S0932,2.119564143503349,3.705406599714532,4.023538706274415,3.059146441936433,3.5598574982778737,3.623956975323284,1.6359411300993156,3.409806949888726,22,male,17,100.21436308104764,5.610879198248001,4.973344614058407,4.941566826261163,3.737962625948084
S0933,6.853420621551609,3.905811920146245,3.0513105136043817,3.4905298219250387,3.328250929731407,1.6821240804285378,2.087111918089509,2.056264832707078,42,male,3,105.45412783397624,5.468244566944724,3.5394224460200423,4.790921747705787,7.438620082578788
S0934,0.6150972776888246,3.240830573633569,2.6467721754323392,2.870720703166447,3.233626341879476,1.902171208928285,1.862936086887088,4.133580765607412,36,male,25,690.573184356286,8.555807398333569,5.167008392524359,3.513623549833762,4.678503023101758
S0935,2.498500875967192,4.754133374628633,2.142250856943501,2.159119983561041,4.7785534364662565,2.1952197135526177,1.1404450495265548,2.95286133601253,33,male,19,204.27039403304727,5.120780905366296,4.833222507242079,3.657504304589807,5.598025949433665
S0936,5.125775511390356,3.8276612177106255,2.856261632672702,3.5594181908100264,4.5022205429626565,3.600515310001537,4.198810820227093,1.0,23,female,18,24.92174898729499,4.432008059376192,3.272884784124284,5.407890052457253,9.534317745870062
S0937,1.7758154308535907,5.0,4.313659582135307,3.087593384503323,3.713820460547873,3.2564629275720813,5.0,5.0,37,male,22,341.7428944018329,4.684467920247241,4.640040891534508,4.584633804912556,7.014312774639789
S0938,8.04411608239404,4.406695771564054,4.735731900963299,2.764245548963794,2.6503501389605253,1.7037553948910502,2.1914637449540058,2.851615276386613,20,male,9,53.38039122495155,7.279094481042517,2.110821901447129,4.514756872216331,6.921338358444352
S0939,6.2168685152064205,2.883098067206789,2.6673872935480034,2.3422771741534643,4.804024963328811,2.319516435852918,3.215837163265794,1.0,35,male,25,1334.2308061078866,4.201247089824131,5.89019768453025,5.785272934832584,1.0
S0940,3.689466741031046,2.784710855940965,2.734593999141332,2.114921972747608,2.9209197292147286,3.646815550095377,4.608013715470877,3.395208318108316,13,male,13,182.80976754043417,9.20683076226536,3.5762126798704514,6.5876021436095815,7.532663164449181
S0941,9.59253879440537,3.334116907439772,4.512915429617015,3.329887066263672,3.324197028751497,3.050097339455521,2.4184094760888186,1.612309718865501,25,male,41,1.7627519648417886,8.06851020175834,5.90791250972728,4.199847923753446,6.866622224021337
S0942,4.656222290434936,2.4908394293777527,3.4264645900308137,4.251641282679253,3.642202040536323,2.116701111666488,3.672352562891176,2.2555004788019337,33,female,18,133.55081369268814,6.947345969290577,4.002518269071659,7.416714082309975,5.118482363785216
S0943,6.71400244440882,4.539457001297576,4.109168046109835,1.6654263113148895,3.8210719388351135,3.4010607269808792,3.115093396059065,1.7636989112342385,31,male,15,5.885081728002278,7.002745412389269,7.813403752940422,6.245751240948335,3.94698792236864
S0944,1.05566821669556,3.7903649109664,2.370269397023648,2.404984430321943,5.0,2.423601542889988,2.722025674755856,3.0922719906016813,15,male,30,87.88586249771322,7.37122865775609,5.718231810827036,8.130670339803167,5.696947453927904
S0945,4.038557501461809,2.2569047133995674,2.2269421987613853,2.936537477746942,3.009009441695831,2.2298886643965354,1.734760084677826,3.4291863157855254,41,female,11,90.22170370248224,6.639012707148607,2.420645132761096,2.099951754236256,4.981426248156446
S0946,1.842127575994814,2.516775669539409,2.342009791393974,2.134155787868774,3.244816801325086,1.0,2.9791115026975725,4.41273537048845,26,female,33,27.336818475691977,1.9961509734982368,5.066314332912371,4.614880032825075,8.155430679445686
S0947,1.0233666403128043,3.3855460653593616,2.1946688811988224,2.2947550380294377,3.19495065411995,1.4314335722479212,1.4936553283689975,3.329205471846006,17,female,22,2.302643360425382,5.390314637997312,1.8230279053011496,5.804777877015361,8.011311228396714
S0948,2.4498238170856776,4.652501684148404,4.883580872853877,5.0,2.815220121385478,4.392856723770811,1.0,3.092066795642088,13,female,17,2.817756611474371,6.69761194509762,1.601910282349004,4.418194134313062,8.237607955049357
S0949,3.9986664643657135,4.357870321161018,2.8144365084991163,2.1584491172424776,3.754131432746295,1.738585163727694,1.0,3.4093244758319856,16,female,25,73.01231475557451,3.7265671610590174,6.038465208168306,2.8121405182718573,7.055127213507544
S0950,1.9438120994167565,4.992584989916031,4.069489954295992,2.426317485415546,2.986159369868644,4.006837033785643,2.988860315306666,3.161345503107669,18,male,41,83.25036286452524,3.471340541715995,1.0,5.834732218954732,4.136506219900673
S0951,4.230202305034048,2.151355307698915,3.5403215701498607,3.1217593709906826,2.639287239361473,3.499820249726989,2.266151853693749,3.027708784168881,21,male,11,11.51817315214646,3.947296596679716,3.784727596051413,5.334616613337371,7.060548302453669
S0952,7.137889186259038,3.0598092811356508,2.981245261661504,4.331288971108959,3.413414359748446,1.0,3.679954662002334,3.6391358339527193,28,female,21,78.57185362224169,1.940166601185883,4.083317808477331,5.690739094428017,8.460779759486606
S0953,2.1934737396652637,3.215671532766802,1.5370100140534582,2.8511858693601875,3.509103995646776,2.391707278370938,3.353146246834664,2.952952960512164,13,female,36,1043.612601734655,3.232574236243293,5.189910824248481,3.704656096907128,3.674895729979581
S0954,2.344917643654441,3.542989100397493,3.325548606168765,4.232282392177477,3.942932198998701,4.435613980262948,1.0,4.055392135376878,32,male,23,26.91193094504036,7.985522662143536,6.532093009778542,6.744565171336211,7.597310344544499
S0955,3.235653206410944,2.906041660103601,2.024824652226985,3.628202640886781,3.952361674722411,1.218063028220666,2.2228182472338265,3.510030742608925,19,female,19,71.04566663099003,6.360174023808479,3.115982475482065,6.347054287573343,4.666142753043767
S0956,3.1349497453643846,3.845620487397278,2.859585348110043,2.6821035780034284,3.613387171178189,2.618404696364085,3.717644441672351,4.232903770659149,25,female,27,20.916573510692192,6.358907384859449,6.492402353579205,4.086070321921132,7.706480872041875
S0957,6.590263843650485,3.7231369648114807,2.8511793710001774,2.3833122663778554,4.784373986712779,4.009770073454601,1.3909385909432168,2.0719218415591465,36,female,21,641.7367788994875,3.2262192024441547,1.0,5.800728540121446,3.476939442859503
S0958,0.5132578590697139,5.0,2.45346802805238,3.777108286794972,4.13936307510596,1.8404965290782973,2.479374319258556,3.201457424422116,30,female,34,32.832627735910414,7.299769023738788,4.455085066448857,3.989352575197369,5.174367118039979
S0959,4.046490000805169,4.423269139195433,3.0340809324550246,3.522655241401824,3.441254738126628,1.5469715363027616,2.1661840316282515,3.265129113627575,23,female,31,111.6179209745274,9.803737486692128,4.449730725080872,6.801478572358441,4.280879554734509
S0960,1.938113752958748,4.316646294406327,2.972265384048784,1.5597866978114026,4.109998783561784,2.194648369256984,3.690995723271249,3.0832973386250164,39,male,17,23.301850613429625,5.952688941688711,5.504894405865519,6.688841670001064,6.974525973526178
S0961,1.5193893968675174,4.10062468382659,1.7779505086906222,2.3957192845231705,3.296282174189057,3.300905596637088,1.317613681383739,2.883592502048536,24,female,16,59.47485404414265,3.232218666595762,3.9647249106523312,7.1644849726171085,7.335691817322967
S0962,13.670403083646104,2.1242976198964048,2.63178088878524,2.056052959865849,3.4593834905940626,1.8106810763410723,1.0,4.714995250953066,20,male,28,620.4632505187964,3.570421331768512,4.265664907024084,6.027839832373515,5.152947604371084
S0963,3.052411959169671,2.7086073748693247,3.008890411610397,3.746117257610932,3.9147655384732167,5.0,3.290319512730386,2.6511729690341177,30,male,14,4.669443519149827,6.796455967060154,6.542724337581216,4.1189187035447965,7.631365486901259
S0964,2.1946031626250644,3.050240200591398,3.876913583607657,2.777658009088837,3.7945110620178233,2.4518397292029137,1.8187626890512243,3.1535983755765136,39,female,19,33.07338324939859,4.912546377321782,5.655510601417554,6.0464766682531135,8.303224156764408
S0965,11.172282968250803,4.569782059093603,2.810359035092811,1.2544583002185974,3.280869941617253,3.4887413106601155,1.9845063272245225,2.811869577810019,25,male,12,48.299214409827606,5.460117524509586,3.742585973684865,6.259463339496399,7.328490093405351
S0966,4.170277624102863,3.3300363681590186,3.735596088014612,3.7243088992182183,3.3866441417685405,4.388065087715403,2.6538608214429864,3.820812493714007,33,male,15,35.73171201797703,4.5496919718840445,2.7865939074545425,5.501555970760572,6.169922834206464
S0967,2.3187773218382657,4.719219616329622,2.7472651948110567,3.9828758674379694,3.8731091564713,1.0,1.493836242575301,3.092228497948412,20,male,15,8.6853384221585,3.806724002235854,4.228207179167117,8.30244040144839,5.881767158589226
S0968,4.475715547090019,4.270141002356386,2.983454381660493,3.005314033253605,4.051137350767532,3.3571788146910158,1.0,3.763806460870472,13,male,42,139.0590295894104,5.576724291398424,7.38669670569003,5.818244847927538,6.9116083151576335
S0969,3.7254635166187247,4.676097791151741,1.9989562934555052,1.863583634527706,4.041730782783092,4.4687468021833725,4.11818842024437,3.111649530052056,34,male,19,228.15455090136444,5.125278604425104,6.106860150840621,4.330980011643176,7.713825240810256
S0970,1.1859761218372564,4.283081449125596,2.907948185176636,2.499980188807148,3.967893085797276,1.0,1.0,5.0,34,female,23,26.426147326202905,9.248380268436058,2.34702421802304,5.712687235422465,6.949994693401315
S0971,1.7057061243546403,3.859947225278225,2.9377786547199345,3.0805073118339354,3.0384376457472806,1.6937933919056931,2.8051508534347884,5.0,20,male,26,4.085845328848892,3.192893157590464,4.323549583131077,8.185650125879775,7.664232953408051
S0972,1.9607997662789456,2.8025347116238786,2.501091840082048,4.155538371847104,4.441975690870706,3.2482160393344595,5.0,2.7346206038364045,31,male,25,157.58045509005433,7.475739517525476,1.0,6.243932044212665,6.707387891828252
S0973,2.101843036713699,4.024262201846173,4.189739118568292,3.895124993137971,3.23049977332643,3.5315958731167205,1.0,1.0,13,male,25,738.728245468285,10.0,2.410722373008193,6.838132789756796,5.083463544280277
S0974,3.825524748827253,3.298974664343676,2.572894947567481,2.8645789247089093,3.460616039927535,3.6298192329093104,1.0,3.6124825827194207,18,male,17,4.693942245888242,9.485653224625194,3.498459368116532,6.203114084847904,5.205611459084725
S0975,1.7071558909899585,3.20742719516524,3.8317575658423815,3.030384986004487,3.875812516302102,1.0013033735201426,2.3123388869329293,3.193155568830848,22,male,14,191.6898063579929,7.602210162224813,3.755108224523184,2.745503778432291,7.787554505892149
S0976,1.5055897759494392,3.025429296322336,4.886458006393971,4.0920393311020415,3.6876456487721567,2.3423220045708466,1.0,2.46349063656578,32,male,6,90.73817296433084,9.34429260539446,5.009142348025496,5.939545172259928,8.026726785902737
S0977,3.839965820461161,3.9232044201674032,3.187521640451323,2.7719599082736783,4.7809552820902095,2.673125978586306,1.376661880940074,3.44706243292554,17,male,25,260.071377790649,7.930043243898792,4.40678205390712,4.992160894419476,6.180631083855809
S0978,3.32837986672494,3.287099505759472,3.680479273558871,3.1825689889996864,3.091194158814893,3.315518226033011,5.0,1.3530638812218352,31,male,20,521.555051926068,4.75096245827352,2.785338550777345,6.334078326764877,4.256094737482113
S0979,1.000290769120169,4.467595785823067,1.0,2.799507127731161,3.4330578185672525,1.9792843334870651,4.118609310730042,4.623113501441468,16,male,21,69.44916545072172,6.353902121008247,1.0,7.918303812660529,5.460714574846077
S0980,1.9192756412017329,4.233100766099144,3.22155087528104,2.755105290577152,4.286710734916396,3.5265182933902848,4.34219741687969,3.1851413358425966,28,male,20,1.0637777575947458,8.252661511837523,4.799280186207281,8.020687006126696,7.549174361138952
S0981,3.422510438861447,3.8378891942605113,2.9549527032793264,2.151012813850575,3.213135832120245,1.0,2.589243833870635,3.468496321403264,27,male,29,308.6002712028582,4.780593312876276,3.269048065221339,4.849184484291987,7.077477703304516
S0982,10.557928692836107,4.480750321827164,3.3722096739322134,2.9283290183999946,4.147974184863756,1.6819834364450184,2.3801380591079333,4.017124880659797,22,female,23,15.801658214349304,5.25186687903666,1.1060143123291368,4.725839430844207,5.317348809714809
S0983,2.943679537629348,3.408594594313169,3.229675723216511,1.166798099000641,5.0,2.822365718251662,3.293189444071654,5.0,16,male,40,15.296139223452045,7.84725669750167,4.934138305011416,6.657729032141178,6.595069272884095
S0984,3.5404482572938445,3.845861372741468,2.7718200071021672,4.122280925040295,3.1805522169735463,2.8927236530180216,1.349903905009588,4.293830550794456,18,male,16,18.2592491669192,4.963436291717104,4.382422915497561,7.30642183010232,7.802938564440085
S0985,2.804247683101271,3.5940065212146326,1.7483191685263042,3.7568258189206554,3.6216209746444967,5.0,1.6173936664560875,3.4980220235257304,21,male,20,2.2065168565671582,5.639080914408795,3.961964840633362,5.057993692542522,7.728551546715763
S0986,2.837569025807765,3.3272864640857325,3.581647137527646,3.6312828809882776,2.854366961509034,3.4458420010317634,2.643811990284997,2.7553907766499863,39,male,43,203.23705656619535,8.493197498930094,3.407757629379584,5.607320522397722,8.41675618095778
S0987,0.796159145340872,4.28303630706493,3.874625254876163,4.005638149073417,3.5309277185901893,1.0,1.1035685646113058,1.0,26,male,10,216.29966087925703,6.90795557010916,6.079434832366933,3.723904989252966,6.633477417988592
S0988,7.775403766262677,2.9846564023793625,1.1779129012446243,3.084944447501765,3.258453653737931,1.9364554943395504,1.398581743041044,1.631746349186613,25,male,24,1.0902778778792752,6.974662124528891,3.02010761215736,3.272673040332528,4.63228093897142
S0989,3.770000645037198,3.703423319468005,2.6698331519194194,3.035007980775136,3.2302219561084984,2.874884497088892,1.8690899205349625,3.9711972447213775,37,male,36,61.21396764180056,5.870226539638077,7.079635694000597,6.738245459220497,7.287192283812313
S0990,5.577491162623046,3.5956054314990804,4.090199085423283,2.3649753683209687,2.4621275619504184,2.2746098144863267,2.302526110523469,4.078672904206561,31,male,22,18.43004915604953,4.346037841724131,1.6311462989086736,4.608930248790429,5.555801433546421
S0991,1.120061775330425,4.115828720912498,2.4450254161097105,3.634335317413088,2.324466877591469,2.6645274946091693,1.1462021207287232,2.1827892453849285,17,male,21,5.931729253096503,6.25871006701038,4.99310799982843,3.981692301364678,5.552194291335973
S0992,1.6636357075737225,4.475929887350103,4.100427856142416,5.0,3.967283350023085,1.512920917589334,1.181839217845166,3.5428969127673184,25,female,29,48.56235953845541,3.809931843797477,1.0,1.9864990131027536,6.997352607998856
S0993,3.446747374549787,4.813895447277048,3.852947821373344,2.047557341730516,2.266613683089046,3.231668689986679,3.004674388886425,3.620504018780276,29,male,17,1041.749211119624,2.492862062547398,5.342465009509814,6.405351072925118,6.034414276672545
S0994,1.907357247197074,2.8204547353531417,2.5453306128118247,3.9692750528910175,3.7308915935047366,3.807923155465063,2.392372628875701,3.5173064091553163,24,male,18,180.1321876973323,5.418917908831066,6.955871189851156,8.209018520569975,5.937679519474759
S0995,1.8830454052237904,2.929033681377678,2.304602140078177,2.5564896124684537,3.6813897946310674,3.5583539904109918,4.936476207335921,3.264219184961941,17,male,15,116.26131231619934,9.85839901753971,2.285129918594677,3.7081348612264935,5.4731705284370085
S0996,11.29950042862047,2.5338586889873542,3.1997392708414263,1.4854165429355215,3.644817440842469,3.677813844536283,1.0,2.398357860503662,32,male,18,18.99965869307401,4.192097347442287,1.5779081625446194,6.549928826707668,5.940700199767279
S0997,1.6410023582147313,3.498759487582078,3.468799785291692,3.281916461159459,4.175239850938175,3.725878405584115,3.1743776516170152,3.195097670812466,29,male,18,9.380712418984414,6.160710443053256,9.821272654347144,5.15299638136198,8.02928094448662
S0998,2.759058281191435,3.514878989756833,3.8727338049559408,4.182621072597155,4.303470149769636,2.260204866076865,2.403052022791121,4.888804167007919,19,male,19,15.372607149086276,6.88011267028568,3.964112931020684,6.739583682243256,4.684315361034868
S0999,2.458177386064918,3.716065856178657,3.100557248926372,2.740549593303374,2.880628535970543,3.0618282394361063,3.9231283594387496,4.095639147367897,40,male,22,14.631522474283804,6.245428515013372,1.5052433687767373,5.434298382694935,4.809226331876665
S1000,0.9981210896251932,2.78055412726738,2.288337120490563,2.155955899112886,4.234847721317648,4.772864817659963,3.079556215340692,3.9183593185910746,20,female,17,202.60634159506552,8.081742669031932,5.983981731165099,5.091630954518165,7.57512465723928
S1001,2.476694435739304,2.5794681937791037,5.0,2.242391507966921,4.245540235753332,2.673990669173763,3.8058497604492,4.544047985326958,27,male,19,19.040811908134017,3.2006322704951384,1.0,6.94379817807669,5.403189670727842
S1002,10.011719614527442,2.0464096634157203,3.3654226212084537,4.240202124170974,5.0,3.191377482084674,2.8700503168980926,4.351939533408801,17,female,25,126.16473160816815,6.383860899224821,5.6670236952581305,4.741857085726745,7.212156131208679
S1003,1.941112100658106,2.595203417794493,3.744764470337991,3.640303632706211,3.68216330828486,3.054652732247443,3.931379653110037,3.3322125565829785,19,female,19,31.640543429283525,10.0,5.976242711095411,6.740415995884454,6.22192767794193
S1004,5.8987190071639,3.5409716178625223,2.177100296709389,2.8004299773105736,4.144399615606956,5.0,1.0,4.639912340126448,19,female,15,1007.6420618385056,10.0,5.01612013665631,3.845428244696269,6.909368330693096
S1005,2.756910837290412,3.9479422612237,1.6521818720327002,2.1309382560925894,4.394148546482925,4.477850948235687,1.8487612077661797,2.321557079402847,22,female,31,20.280230899031377,5.030681485437532,4.198306982387661,5.700185570961186,4.293355319668324
S1006,3.458848668412063,5.0,3.461890141588257,4.667859593250999,4.002988645886592,1.5141596943902818,1.0,2.423080458562642,31,male,31,17.49192019394085,2.604710364913798,2.4084883715431857,7.052997954538733,6.588445457857861
S1007,2.14056754155554,2.873910587772594,4.2279870490028015,4.610005055006165,4.866079878987716,1.1021212612858724,1.0,2.881488400313025,13,female,25,22.45870425564221,8.7678609787847,4.226625668333179,6.461594351780469,5.692314223594881
S1008,3.715739342385164,3.7316394065438656,3.638075783648292,3.272326434643781,4.746570222938455,4.508055719209816,3.062392404889069,2.387082964027729,20,male,19,19.240788885000345,8.769044394825215,6.847403593574414,5.360828339521532,8.23617263749413
S1009,2.434253621987428,4.685571504611799,3.523449478057067,1.0,3.852094206788273,2.614663474494022,1.0875765230800372,1.6864376185961734,34,male,27,74.26504106332973,6.8797578612586126,7.074208293934237,4.59749698717603,5.282200413556309
S1010,8.922125456357868,3.60376456341404,3.27327689335028,3.126368113142801,4.081782550491906,3.6342329719196806,2.311177871242684,3.282202650790201,25,male,24,117.72781914777426,6.519904800300383,5.456442947811609,5.203549369427229,5.071891519960242
S1011,1.50294049436276,4.307835915145251,3.1602470730318544,2.5860187984810965,4.522135519942547,2.910427662784683,5.0,3.659286573653949,21,male,21,218.63700491724563,10.0,4.191580532702292,5.018197069564256,3.754205932219177
S1012,2.292276748398529,2.9920695011174323,2.6731175273513146,5.0,4.000848061236555,1.1870984521888484,5.0,3.7785598890291863,13,male,13,15.552497577306651,9.141515877775824,4.06582926629867,4.958070511496803,6.909596174711199
S1013,0.7254778237235611,4.161941150626767,3.33264503667304,3.458943682080822,3.806420122499096,1.0,1.0171738478901453,4.222463840668735,26,male,42,183.5260974897697,7.790869558587823,4.175502490828674,2.820953774997232,5.496369815144568
S1014,6.977289916119532,3.2842730454949103,1.6500281527518517,1.8179858810242693,3.077332361183874,5.0,1.0,2.839130263198602,15,male,23,20.743931740042164,9.440379427820428,4.101104261515484,5.200943032642649,3.656821832410049
S1015,4.4111793323337,2.561632146967318,3.676960499177309,2.511514628527383,2.8987676257734805,1.670392033148768,2.05130964348103,2.497662602711668,25,female,13,3901.481470130864,6.586198881383422,4.539064428891577,5.349104023369491,5.19156024561582
S1016,4.484039411341003,2.862563291185101,3.427907213061423,1.5848306003942598,3.5385755227547704,1.780168914735176,2.525147445418197,2.0520997471041023,13,male,15,188.5471479378488,5.610271314373981,2.699168834372978,5.997188684743411,7.748269445622999
S1017,1.989205953770228,4.070207969823406,4.054387837528759,5.0,3.0410649963405847,2.567964257317857,3.804744601779281,3.4334771369385955,34,female,15,48.71336291744398,8.485421987713236,3.9394733490259983,5.358261202411425,5.678141051211425
S1018,4.251976937813597,4.525273924512865,2.140238292858011,3.420479386373272,4.516562728211469,2.17776670253713,2.04262755270081,4.047297745071803,23,female,14,55.86980694094986,8.423655398004804,1.0,6.159575215179806,5.8334931484464
S1019,6.117660783308667,3.5612527777662875,2.1876528370811217,4.605768925747066,3.746063306006379,3.018970290683644,3.1490505268688143,1.9407048813664527,27,male,16,4.583153194991669,7.186008723388544,4.607085413918792,6.005041610699402,4.773864380695517
